session_id,target
1,0.00032856472993654127
2,2.852902575500937e-06
3,9.310298567007481e-07
4,6.400580262919124e-07
5,0.00019883078441373874
6,7.079087741383143e-05
7,0.0029400743835878494
8,0.0018538400758430743
9,0.00013319716784192405
10,0.003156328946409018
11,0.00012457810371465072
12,1.641711949199417e-05
13,7.943641359508672e-05
14,0.02229261676593708
15,0.0009111089741623676
16,0.00037043779967221933
17,0.020809424051051337
18,1.4592471351813892e-05
19,0.0024771166132268097
20,2.0421910651776243e-06
21,0.034783563957731745
22,3.3614289233365516e-05
23,0.0002682449783494834
24,0.01189179373193513
25,0.07976982539321546
26,1.0322621152442418e-05
27,0.00014082568159468154
28,8.471006090272445e-07
29,0.020573086917212872
30,0.0015430917922156985
31,0.027850477751357315
32,0.01724139859131869
33,0.00012903421823637256
34,1.6620381479529067e-05
35,0.0189022598516034
36,0.0006331867012804217
37,8.276286956606759e-08
38,2.877283131140916e-06
39,0.00041985391811019527
40,1.1243317633863573e-05
41,0.0017671664966252812
42,0.006545650789027782
43,0.00010011325276578863
44,0.00011332761824840976
45,0.13997799256012977
46,0.00023453710707619602
47,0.0003537678720386226
48,6.585544018078349e-05
49,0.0002543547414739151
50,8.121268282374439e-06
51,2.4311109516228655e-07
52,0.00011236582124936541
53,0.02286509272086613
54,0.000771496298403184
55,0.0004031021782982091
56,0.020049729011802096
57,1.6031110681114192e-06
58,1.84428760693396e-05
59,2.1250587289120193e-05
60,2.6501486331304816e-06
61,8.621070977537134e-06
62,0.00024355954461004162
63,1.4695711249700984e-05
64,0.0005917977949758588
65,1.1157900339975219e-05
66,6.077544887963215e-06
67,0.00016198632030969064
68,0.0016910435013177095
69,0.057011706347748166
70,4.797410288627271e-05
71,0.0016330957736734903
72,0.0005378458328395136
73,0.17344367770927516
74,7.29050311563754e-05
75,0.00021748054771986898
76,0.0023575592226121648
77,0.0018508924335599293
78,0.004882305676270144
79,0.00014352488402022485
80,8.879926720218519e-06
81,1.2738150274193373e-05
82,0.0015455613067124083
83,1.2466169071022198e-06
84,0.48007499306573076
85,0.00015475352778451083
86,6.108816434587224e-06
87,0.006116150809507353
88,0.0012625515018382177
89,0.002143014215293609
90,0.05241808978768596
91,3.5349641400117144e-05
92,5.36132123194328e-06
93,0.046168711945338975
94,0.00017724245641090327
95,0.09253814371568206
96,3.143220431987525e-06
97,0.0013478112908606181
98,2.4856569853455406e-05
99,1.9875513549282505e-05
100,0.00018937614530539716
101,5.5381985819707005e-05
102,0.12511472234393667
103,0.00020161990609736825
104,0.0002851186596568898
105,0.0001719195171842058
106,6.02340737932745e-05
107,0.014624205745138811
108,0.00018015114368912096
109,7.16892246091638e-06
110,1.9463155430573085e-05
111,0.0006260154034615533
112,5.398815711489631e-07
113,0.0005992878698562319
114,2.7750952669326873e-06
115,3.9409695018650354e-05
116,3.668583862467527e-05
117,0.0002070668712540692
118,0.006083317331586564
119,0.00027614361778532557
120,0.0011396654478737103
121,1.949236360856274e-05
122,3.152512645988301e-05
123,5.761200284023175e-05
124,0.0002699922897637185
125,0.0021011566319285606
126,2.8786929524745836e-06
127,1.353543479159564e-06
128,5.5188956821256545e-05
129,0.004633282699012512
130,0.005926128542538672
131,0.00023501045283834564
132,0.0034238651436170123
133,0.0027577435878080076
134,5.061051109223228e-05
135,2.9647777642287855e-06
136,0.0011345622843549237
137,6.883802187734498e-05
138,0.004939118193825477
139,7.5890747229607415e-06
140,9.354745828890497e-05
141,5.10490392350756e-07
142,3.84219168116581e-05
143,0.0001332178571107534
144,0.004180185875951805
145,2.2132550580317674e-06
146,0.0006991540582968422
147,7.283430177285605e-05
148,0.0038262529291292263
149,0.002824559469603294
150,0.03427112328182184
151,1.6516725944972866e-06
152,0.020973946657320042
153,7.877622059545391e-05
154,0.00012166776087666445
155,0.00021273176704179333
156,2.7082838589899567e-05
157,1.9570776866589264e-05
158,0.0017504689832705915
159,0.00011966937424021583
160,2.537245758474458e-05
161,0.006405569172181743
162,7.621990430420542e-05
163,0.0004921541136326321
164,0.004963698645162355
165,9.63892662855046e-06
166,1.2823109555326515e-05
167,0.012332983177323934
168,0.002824559469603294
169,0.0021549993474881094
170,0.0005363531272396926
171,0.003090242870191868
172,0.0008246286255751605
173,0.00032383684047831453
174,0.0009479386117103046
175,0.2049000117120779
176,0.0045688420422972794
177,0.014083297826731843
178,1.0308452270522393e-05
179,0.00015651504608728075
180,0.0016191877766440089
181,4.173289735632789e-05
182,0.001416491766408989
183,2.231218146267296e-05
184,0.00013631650082100724
185,0.0001233076686851199
186,0.000768406739254071
187,4.561388538796766e-06
188,3.694207673222006e-06
189,0.003833717013322586
190,0.0003261919890835151
191,8.573354616383868e-05
192,3.504546362188093e-05
193,0.006028686338561779
194,0.0008692730758437804
195,6.251930421869975e-05
196,2.3534766752648043e-05
